id,Attribute Count,Attribute Count-rarity,Punk Type,Punk Type-rarity,Skin Tone,Skin Tone-rarity,isPersonOfColor,Full Type,Full Type-rarity,Hair,Hair-rarity,Eyes,Eyes-rarity,Facial Hair,Facial Hair-rarity,Blemishes,Blemishes-rarity,Neck Accessory,Neck Accessory-rarity,Mouth Prop,Mouth Prop-rarity,Mouth,Mouth-rarity,Nose,Nose-rarity,Ears,Ears-rarity
7441,2,2.808988764,Female,2.604166667,Albino,9.823182711,0,Female-Albino,23.80952381,Headband,24.63054187,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Black Lipstick,16.20745543,,1.021659174,,1.326084074
7442,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Knitted Cap,23.86634845,Horned Rim Glasses,18.69158879,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Frown,38.31417625,,1.021659174,,1.326084074
7443,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Bandana,20.79002079,Big Shades,18.69158879,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,Clown Nose,47.16981132,,1.326084074
7444,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Mohawk,22.67573696,Small Shades,26.45502646,Luxurious Beard,34.96503497,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7445,3,2.221728505,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Wild Blonde,69.44444444,,2.545824847,,1.539171926,,1.098418278,,1.038745196,Cigarette,10.40582726,Hot Lipstick,14.36781609,,1.021659174,,1.326084074
7446,2,2.808988764,Male,1.655903295,Albino,9.823182711,0,Male-Albino,16.72240803,Wild Hair,22.37136465,Eye Patch,21.69197397,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7447,2,2.808988764,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Crazy Hair,24.15458937,Green Eye Shadow,36.900369,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7448,2,2.808988764,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Crazy Hair,24.15458937,Blue Eye Shadow,37.59398496,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7449,4,7.042253521,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Do-rag,33.33333333,Small Shades,26.45502646,Front Beard Dark,38.46153846,,1.098418278,,1.038745196,Cigarette,10.40582726,,1.341381623,,1.021659174,,1.326084074
7450,4,7.042253521,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Mohawk,22.67573696,,2.545824847,,1.539171926,,1.098418278,Gold Chain,59.17159763,Cigarette,10.40582726,Purple Lipstick,15.26717557,,1.021659174,,1.326084074
7451,2,2.808988764,Male,1.655903295,Albino,9.823182711,0,Male-Albino,16.72240803,Crazy Hair,24.15458937,VR,30.12048193,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7452,2,2.808988764,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Messy Hair,21.73913043,,2.545824847,Normal Beard Black,34.60207612,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7453,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Cap,28.49002849,VR,30.12048193,Luxurious Beard,34.96503497,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7454,2,2.808988764,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Shaved Head,33.33333333,,2.545824847,Front Beard,36.63003663,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7455,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Headband,24.63054187,,2.545824847,,1.539171926,,1.098418278,,1.038745196,Pipe,31.54574132,,1.341381623,,1.021659174,,1.326084074
7456,3,2.221728505,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Straight Hair Dark,67.56756757,Green Eye Shadow,36.900369,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Black Lipstick,16.20745543,,1.021659174,,1.326084074
7457,3,2.221728505,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Blonde Bob,68.02721088,Welding Goggles,116.2790698,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Black Lipstick,16.20745543,,1.021659174,,1.326084074
7458,3,2.221728505,Zombie,113.6363636,Zombie,113.6363636,0,Zombie,113.6363636,Knitted Cap,23.86634845,Regular Shades,18.97533207,Shadow Beard,19.01140684,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7459,3,2.221728505,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Cap,28.49002849,Purple Eye Shadow,38.16793893,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
7460,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Mohawk,22.67573696,Eye Mask,34.12969283,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
7461,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Wild Hair,22.37136465,,2.545824847,Handlebars,38.02281369,,1.098418278,,1.038745196,Medical Mask,57.14285714,,1.341381623,,1.021659174,,1.326084074
7462,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Mohawk Dark,23.31002331,Eye Mask,34.12969283,Chinstrap,35.46099291,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7463,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Headband,24.63054187,,2.545824847,,1.539171926,,1.098418278,,1.038745196,Cigarette,10.40582726,,1.341381623,,1.021659174,Earring,4.066693778
7464,4,7.042253521,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Headband,24.63054187,Blue Eye Shadow,37.59398496,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Hot Lipstick,14.36781609,,1.021659174,Earring,4.066693778
7465,2,2.808988764,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Straight Hair Blonde,69.44444444,Horned Rim Glasses,18.69158879,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7466,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Messy Hair,21.73913043,Regular Shades,18.97533207,Shadow Beard,19.01140684,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7467,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Cap Forward,39.37007874,,2.545824847,Front Beard,36.63003663,,1.098418278,,1.038745196,Cigarette,10.40582726,,1.341381623,,1.021659174,,1.326084074
7468,3,2.221728505,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Cap Forward,39.37007874,Big Shades,18.69158879,Normal Beard Black,34.60207612,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7469,3,2.221728505,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Tassle Hat,56.17977528,Nerd Glasses,17.48251748,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
7470,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Vampire Hair,68.02721088,Clown Eyes Green,26.17801047,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
7471,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Cowboy Hat,70.42253521,Eye Patch,21.69197397,,1.539171926,Mole,15.52795031,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7472,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Mohawk Thin,22.67573696,Big Shades,18.69158879,Normal Beard,34.24657534,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7473,4,7.042253521,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Straight Hair Dark,67.56756757,Clown Eyes Green,26.17801047,,1.539171926,,1.098418278,Gold Chain,59.17159763,,1.208459215,Hot Lipstick,14.36781609,,1.021659174,,1.326084074
7474,3,2.221728505,Female,2.604166667,Albino,9.823182711,0,Female-Albino,23.80952381,Headband,24.63054187,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Black Lipstick,16.20745543,,1.021659174,Earring,4.066693778
7475,2,2.808988764,Female,2.604166667,Albino,9.823182711,0,Female-Albino,23.80952381,Mohawk Thin,22.67573696,,2.545824847,,1.539171926,,1.098418278,,1.038745196,Medical Mask,57.14285714,,1.341381623,,1.021659174,,1.326084074
7476,2,2.808988764,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Mohawk Dark,23.31002331,,2.545824847,,1.539171926,,1.098418278,,1.038745196,Medical Mask,57.14285714,,1.341381623,,1.021659174,,1.326084074
7477,3,2.221728505,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Knitted Cap,23.86634845,Big Shades,18.69158879,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Smile,42.01680672,,1.021659174,,1.326084074
7478,3,2.221728505,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Vampire Hair,68.02721088,,2.545824847,Shadow Beard,19.01140684,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
7479,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Bandana,20.79002079,3D Glasses,34.96503497,Normal Beard Black,34.60207612,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7480,3,2.221728505,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Peak Spike,33.00330033,Classic Shades,19.92031873,,1.539171926,,1.098418278,,1.038745196,Medical Mask,57.14285714,,1.341381623,,1.021659174,,1.326084074
7481,3,2.221728505,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Wild Hair,22.37136465,Small Shades,26.45502646,Front Beard,36.63003663,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7482,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Blonde Short,77.51937984,Green Eye Shadow,36.900369,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7483,4,7.042253521,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Messy Hair,21.73913043,Nerd Glasses,17.48251748,,1.539171926,,1.098418278,,1.038745196,Pipe,31.54574132,,1.341381623,,1.021659174,Earring,4.066693778
7484,3,2.221728505,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Dark Hair,63.69426752,,2.545824847,,1.539171926,Rosy Cheeks,78.125,,1.038745196,,1.208459215,Hot Lipstick,14.36781609,,1.021659174,,1.326084074
7485,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Cowboy Hat,70.42253521,,2.545824847,Shadow Beard,19.01140684,,1.098418278,Gold Chain,59.17159763,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7486,4,7.042253521,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Mohawk,22.67573696,,2.545824847,,1.539171926,Mole,15.52795031,,1.038745196,,1.208459215,Black Lipstick,16.20745543,,1.021659174,Earring,4.066693778
7487,3,2.221728505,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Knitted Cap,23.86634845,Horned Rim Glasses,18.69158879,Shadow Beard,19.01140684,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7488,3,2.221728505,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Crazy Hair,24.15458937,3D Glasses,34.96503497,Shadow Beard,19.01140684,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7489,4,7.042253521,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Messy Hair,21.73913043,Classic Shades,19.92031873,Muttonchops,33.00330033,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
7490,4,7.042253521,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Shaved Head,33.33333333,Big Shades,18.69158879,,1.539171926,Mole,15.52795031,,1.038745196,Vape,36.76470588,,1.341381623,,1.021659174,,1.326084074
7491,3,2.221728505,Male,1.655903295,Albino,9.823182711,0,Male-Albino,16.72240803,Headband,24.63054187,Classic Shades,19.92031873,Mustache,34.72222222,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7492,2,2.808988764,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Knitted Cap,23.86634845,,2.545824847,Front Beard,36.63003663,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7493,3,2.221728505,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Bandana,20.79002079,Purple Eye Shadow,38.16793893,,1.539171926,Mole,15.52795031,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7494,2,2.808988764,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Wild Hair,22.37136465,Nerd Glasses,17.48251748,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7495,3,2.221728505,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Straight Hair,66.22516556,,2.545824847,,1.539171926,,1.098418278,,1.038745196,Cigarette,10.40582726,Purple Lipstick,15.26717557,,1.021659174,,1.326084074
7496,5,60.24096386,Male,1.655903295,Albino,9.823182711,0,Male-Albino,16.72240803,Frumpy Hair,22.62443439,Clown Eyes Green,26.17801047,Luxurious Beard,34.96503497,Rosy Cheeks,78.125,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
7497,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Wild Hair,22.37136465,Blue Eye Shadow,37.59398496,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7498,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Wild Hair,22.37136465,Eye Mask,34.12969283,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7499,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Frumpy Hair,22.62443439,Blue Eye Shadow,37.59398496,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7500,4,7.042253521,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Mohawk Dark,23.31002331,Eye Mask,34.12969283,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Hot Lipstick,14.36781609,,1.021659174,Earring,4.066693778
7501,3,2.221728505,Male,1.655903295,Albino,9.823182711,0,Male-Albino,16.72240803,Hoodie,38.61003861,,2.545824847,Normal Beard,34.24657534,,1.098418278,,1.038745196,Cigarette,10.40582726,,1.341381623,,1.021659174,,1.326084074
7502,3,2.221728505,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Bandana,20.79002079,Clown Eyes Blue,26.04166667,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
7503,2,2.808988764,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Blonde Short,77.51937984,,2.545824847,,1.539171926,Spots,80.64516129,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7504,2,2.808988764,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Cap Forward,39.37007874,VR,30.12048193,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7505,4,7.042253521,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Do-rag,33.33333333,Eye Patch,21.69197397,Mustache,34.72222222,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
7506,3,2.221728505,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Mohawk,22.67573696,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Hot Lipstick,14.36781609,,1.021659174,Earring,4.066693778
7507,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Messy Hair,21.73913043,,2.545824847,Normal Beard Black,34.60207612,,1.098418278,,1.038745196,,1.208459215,,1.341381623,Clown Nose,47.16981132,,1.326084074
7508,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Wild Hair,22.37136465,VR,30.12048193,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
7509,3,2.221728505,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Half Shaved,68.02721088,Blue Eye Shadow,37.59398496,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Black Lipstick,16.20745543,,1.021659174,,1.326084074
7510,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Mohawk,22.67573696,,2.545824847,Chinstrap,35.46099291,,1.098418278,,1.038745196,,1.208459215,Smile,42.01680672,,1.021659174,,1.326084074
7511,4,7.042253521,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Frumpy Hair,22.62443439,Clown Eyes Blue,26.04166667,,1.539171926,Mole,15.52795031,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
7512,2,2.808988764,Female,2.604166667,Albino,9.823182711,0,Female-Albino,23.80952381,Mohawk Thin,22.67573696,Nerd Glasses,17.48251748,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7513,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Mohawk Thin,22.67573696,Big Shades,18.69158879,Front Beard,36.63003663,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7514,3,2.221728505,Male,1.655903295,Albino,9.823182711,0,Male-Albino,16.72240803,Stringy Hair,21.59827214,,2.545824847,Big Beard,68.49315068,,1.098418278,,1.038745196,Cigarette,10.40582726,,1.341381623,,1.021659174,,1.326084074
7515,3,2.221728505,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Blonde Bob,68.02721088,Purple Eye Shadow,38.16793893,,1.539171926,,1.098418278,,1.038745196,Cigarette,10.40582726,,1.341381623,,1.021659174,,1.326084074
7516,3,2.221728505,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Fedora,53.76344086,3D Glasses,34.96503497,Front Beard Dark,38.46153846,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7517,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Cap Forward,39.37007874,,2.545824847,Shadow Beard,19.01140684,,1.098418278,,1.038745196,Cigarette,10.40582726,,1.341381623,,1.021659174,,1.326084074
7518,2,2.808988764,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Peak Spike,33.00330033,Classic Shades,19.92031873,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7519,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Top Hat,86.95652174,,2.545824847,Shadow Beard,19.01140684,,1.098418278,,1.038745196,Medical Mask,57.14285714,,1.341381623,,1.021659174,,1.326084074
7520,3,2.221728505,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Blonde Bob,68.02721088,Green Eye Shadow,36.900369,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Purple Lipstick,15.26717557,,1.021659174,,1.326084074
7521,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Straight Hair Dark,67.56756757,,2.545824847,,1.539171926,Mole,15.52795031,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7522,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Stringy Hair,21.59827214,,2.545824847,,1.539171926,,1.098418278,,1.038745196,Vape,36.76470588,,1.341381623,,1.021659174,,1.326084074
7523,3,2.221728505,Alien,1111.111111,Alien,1111.111111,0,Alien,1111.111111,Knitted Cap,23.86634845,,2.545824847,,1.539171926,,1.098418278,,1.038745196,Medical Mask,57.14285714,,1.341381623,,1.021659174,Earring,4.066693778
7524,3,2.221728505,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Wild Hair,22.37136465,,2.545824847,Front Beard,36.63003663,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
7525,2,2.808988764,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Vampire Hair,68.02721088,,2.545824847,Luxurious Beard,34.96503497,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7526,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Purple Hair,60.60606061,Nerd Glasses,17.48251748,Muttonchops,33.00330033,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7527,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Peak Spike,33.00330033,Big Shades,18.69158879,,1.539171926,,1.098418278,,1.038745196,Cigarette,10.40582726,,1.341381623,,1.021659174,,1.326084074
7528,3,2.221728505,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Straight Hair Dark,67.56756757,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,Clown Nose,47.16981132,Earring,4.066693778
7529,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Cap,28.49002849,Clown Eyes Green,26.17801047,Muttonchops,33.00330033,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7530,3,2.221728505,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Knitted Cap,23.86634845,Purple Eye Shadow,38.16793893,,1.539171926,,1.098418278,Gold Chain,59.17159763,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7531,4,7.042253521,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Crazy Hair,24.15458937,Regular Shades,18.97533207,Front Beard Dark,38.46153846,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
7532,3,2.221728505,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Mohawk,22.67573696,,2.545824847,,1.539171926,,1.098418278,,1.038745196,Pipe,31.54574132,Black Lipstick,16.20745543,,1.021659174,,1.326084074
7533,2,2.808988764,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Cap,28.49002849,Eye Patch,21.69197397,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7534,2,2.808988764,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Crazy Hair,24.15458937,Big Shades,18.69158879,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7535,2,2.808988764,Female,2.604166667,Albino,9.823182711,0,Female-Albino,23.80952381,Tiara,181.8181818,Clown Eyes Green,26.17801047,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7536,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Crazy Hair,24.15458937,,2.545824847,Luxurious Beard,34.96503497,Mole,15.52795031,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7537,3,2.221728505,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Shaved Head,33.33333333,Horned Rim Glasses,18.69158879,Front Beard,36.63003663,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7538,4,7.042253521,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Stringy Hair,21.59827214,Small Shades,26.45502646,Shadow Beard,19.01140684,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
7539,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Peak Spike,33.00330033,,2.545824847,Normal Beard,34.24657534,Rosy Cheeks,78.125,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7540,3,2.221728505,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Messy Hair,21.73913043,Classic Shades,19.92031873,Front Beard Dark,38.46153846,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7541,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Headband,24.63054187,Big Shades,18.69158879,Shadow Beard,19.01140684,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7542,1,30.03003003,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,,40.6504065,Horned Rim Glasses,18.69158879,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7543,4,7.042253521,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Fedora,53.76344086,Horned Rim Glasses,18.69158879,Normal Beard,34.24657534,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
7544,2,2.808988764,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Messy Hair,21.73913043,Eye Mask,34.12969283,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7545,3,2.221728505,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Mohawk,22.67573696,Nerd Glasses,17.48251748,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Purple Lipstick,15.26717557,,1.021659174,,1.326084074
7546,3,2.221728505,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Police Cap,49.26108374,,2.545824847,Shadow Beard,19.01140684,,1.098418278,,1.038745196,Cigarette,10.40582726,,1.341381623,,1.021659174,,1.326084074
7547,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Police Cap,49.26108374,,2.545824847,Luxurious Beard,34.96503497,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
7548,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Knitted Cap,23.86634845,3D Glasses,34.96503497,Normal Beard Black,34.60207612,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
7549,2,2.808988764,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Clown Hair Green,67.56756757,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Frown,38.31417625,,1.021659174,,1.326084074
7550,4,7.042253521,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Police Cap,49.26108374,Nerd Glasses,17.48251748,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Frown,38.31417625,,1.021659174,Earring,4.066693778
